KmlID,LONGITUDE,LATITUDE,MYID,SBBMNUM
6989,104.8149517,31.424709,,0
6990,104.8154882,31.4259815,,0
6991,104.8154453,31.4266315,,0
6992,104.8146406,31.4275013,,0
6993,104.8136643,31.4285358,,0
6994,104.8127416,31.4296069,,0
6995,104.8127094,31.4298266,,0
6996,104.5103362,31.4748292,,0
6997,104.510097,31.4747568,,0
6998,104.5070799,31.4744014,,0
6999,104.5066941,31.4743093,,0
7000,104.5064626,31.4741908,,0
7001,104.5062389,31.4740131,,0
7002,104.5059224,31.4737301,,0
7003,104.5058068,31.4737104,,0
7004,104.5057064,31.4737894,,0
7005,104.5057064,31.4739276,,0
7006,104.5058145,31.4741908,,0
7007,104.5057836,31.474612,,0
7008,104.5056756,31.474974,,0
7009,104.5055367,31.4753491,,0
7010,104.5053745,31.4754807,,0
7011,104.5050428,31.475586,,0
7012,104.5047728,31.475586,,0
7013,104.5041863,31.4755268,,0
7014,104.5038621,31.4755531,,0
7015,104.5036307,31.4756057,,0
7016,104.5033838,31.4757374,,0
7017,104.5030751,31.4760993,,0
7018,104.502836,31.4762638,,0
7019,104.5023806,31.4764942,,0
7020,104.5020721,31.4767574,,0
7021,104.50191,31.4768364,,0
7022,104.501501,31.4769943,,0
7023,104.6098462,31.4811047,,0
7024,104.6098823,31.4811942,,0
7025,104.609889,31.4813004,,0
7026,104.6098148,31.4814153,,0
7027,104.6096432,31.4816594,,0
7028,104.609394,31.4820126,,0
7029,104.6090068,31.4825238,,0
7030,104.7138759,31.4580392,,0
7031,104.7118255,31.4591206,,0
7032,104.7121821,31.4547893,,0
7033,104.7123335,31.4529064,,0
7034,104.6713983,31.4511857,667,6
7035,104.6725525,31.4508516,,0
7036,104.6706857,31.4492865,,0
7037,104.6703102,31.4488014,,0
7038,104.6697522,31.4486275,,0
7039,104.6677674,31.4470806,,0
7040,104.6673275,31.4465681,,0
7041,104.6648384,31.444893,,0
7042,104.666522,31.4621363,,0
7043,104.7118429,31.4592645,575,5
7044,104.7118013,31.4600843,335,0
7045,104.7117544,31.4607663,,0
7046,104.7116364,31.4609585,,0
7047,104.7114701,31.4611004,,0
7048,104.7112125,31.4612468,,0
7049,104.7109658,31.4612697,,0
7050,104.7103543,31.4612788,,0
7051,104.7093672,31.4612925,,0
7052,104.5460359,31.5408413,,0
7053,104.7599026,31.4194008,,0
7054,104.7589622,31.4196774,,0
7055,104.6874295,31.4513627,,0
7056,104.6874106,31.4505036,,0
7057,104.8280984,31.3499885,,0
7058,104.8273984,31.3513191,,0
7059,104.8268735,31.3513903,,0
7060,104.8290149,31.347256,,0
7061,104.8299648,31.3479178,,0
7062,104.8300145,31.3975466,,0
7063,104.8300904,31.3976232,,0
7064,104.8332277,31.4011268,,0
7065,104.8333289,31.4012292,,0
7066,104.6937018,31.4545787,,0
7067,104.6966922,31.4552998,,0
7068,104.6987484,31.4575508,,0
7069,104.6992619,31.4559195,,0
7070,104.843628,31.3774127,,0
7071,104.8419063,31.3786096,,0
7072,104.7211581,31.450471,,0
7073,104.6398824,31.5225261,,0
7074,104.63842,31.5204036,,0
7075,104.7797359,31.3810118,,0
7076,104.8298256,31.3636415,,0
7077,104.8329156,31.3664448,,0
7078,104.8367993,31.369706,,0
7079,104.8393529,31.3720694,,0
7080,104.8174875,31.3686433,,0
7081,104.8303192,31.3770708,,0
7082,104.5393565,31.3885127,,0
7083,104.8207715,31.3460679,,0
7084,104.820566,31.3463167,,0
7085,104.8204576,31.3470852,,0
7086,104.8204992,31.3482807,,0
7087,104.8205493,31.3484941,,0
7088,104.8205271,31.3501621,,0
7089,104.8219241,31.3501664,,0
7090,104.8205577,31.3498533,,0
7091,104.8202744,31.3498248,,0
7092,104.8198744,31.3497821,,0
7093,104.819766,31.3496327,,0
7094,104.8197744,31.3492484,,0
7095,104.8196411,31.3491203,,0
7096,104.7771155,31.3294665,,0
7097,104.7769545,31.3293107,,0
7098,104.776799,31.3291687,,0
7099,104.7766649,31.3289968,,0
7100,104.7766005,31.3288777,,0
7101,104.7764636,31.3285294,,0
7102,104.7763564,31.328211,,0
7103,104.7762786,31.3280254,,0
7104,104.7823325,31.3229915,,0
7105,104.7826806,31.3228383,,0
7106,104.7284608,31.4617162,,0
7107,104.7281314,31.461541,,0
7108,104.7272532,31.4611116,,0
7109,104.7272317,31.4610163,,0
7110,104.7274533,31.4607415,,0
7111,104.7277573,31.4605968,,0
7112,104.5152141,31.5647787,,0
7113,104.5158232,31.5657975,,0
7114,104.5162494,31.5666012,,0
7115,104.7865491,31.3957482,,0
7116,104.7573906,31.4670587,354,0
7117,104.7580939,31.4710253,,0
7118,104.5326324,31.375167,,0
7119,104.7321972,31.4614936,271,4
7120,104.7324021,31.4608724,,0
7121,104.765165,31.4473318,,0
7122,104.7647246,31.4470696,,0
7123,104.764353,31.4467457,,0
7124,104.7558726,31.4825781,570,0
7125,104.7607934,31.4825441,,0
7126,104.7617388,31.4823964,,0
7127,104.7634865,31.4821232,747,2
7128,104.7637919,31.4818018,,0
7129,104.7644949,31.4810618,,0
7130,104.7664154,31.4801835,,0
7131,104.7668496,31.4800456,,0
7132,104.7040301,31.3897886,,0
7133,104.7062136,31.3901359,,0
7134,104.559984,31.5344094,,0
7135,104.5607386,31.5349034,,0
7136,104.5608589,31.5350153,,0
7137,104.5609191,31.5351644,,0
7138,104.5609409,31.5353322,,0
7139,104.5608807,31.535486,,0
7140,104.7072975,31.3932548,,0
7141,104.7075762,31.3936481,,0
7142,104.5521667,31.5473801,,0
7143,104.5612057,31.356383,,0
7144,104.5600171,31.3589502,,0
7145,104.559927,31.3603006,,0
7146,104.5583434,31.3618453,,0
7147,104.5579572,31.3625049,,0
