KmlID,LONGITUDE,LATITUDE,MYID,SBBMNUM
100,104.7274949,31.4438634,,0.0
101,104.7273179,31.4437994,,0.0
102,104.7271516,31.4438177,,0.0
103,104.7270953,31.4438392,,0.0
104,104.7291668,31.4365235,,0.0
105,104.7290127,31.436417,,0.0
106,104.7285621,31.4360234,,0.0
107,104.7283581,31.4357579,,0.0
108,104.7283581,31.4354055,,0.0
109,104.7284977,31.4350439,,0.0
110,104.7287603,31.4344946,,0.0
111,104.7288142,31.4343619,,0.0
112,104.728782,31.4340964,,0.0
113,104.7285511,31.4331215,,0.0
114,104.7283528,31.4327324,,0.0
115,104.7462432,31.4169306,,0.0
116,104.7459859,31.4169626,,0.0
117,104.7458786,31.4168894,,0.0
118,104.7459054,31.4167017,,0.0
119,104.7460179,31.4164133,,0.0
120,104.7461253,31.4162668,,0.0
121,104.7463238,31.4161477,,0.0
122,104.746474,31.4160516,,0.0
123,104.7465116,31.4158364,,0.0
124,104.7462541,31.4156991,,0.0
125,104.7459161,31.4155572,,0.0
126,104.7456908,31.4153374,,0.0
127,104.7456854,31.4152596,,0.0
128,104.7458196,31.4151131,,0.0
129,104.745798,31.4150124,,0.0
130,104.7377702,31.4376184,,0.0
131,104.7377997,31.4378679,,0.0
132,104.7377755,31.4381516,,0.0
133,104.7377943,31.438353,,0.0
134,104.7378452,31.4385018,,0.0
135,104.7380732,31.4386688,,0.0
136,104.7381966,31.438797,,0.0
137,104.7382985,31.4388839,,0.0
138,104.7385104,31.4389595,,0.0
139,104.7386365,31.4390373,,0.0
140,104.7388215,31.4392135,,0.0
141,104.7390193,31.4393159,,0.0
142,104.7393445,31.4394355,,0.0
143,104.725735,31.4386231,,0.0
144,104.7258719,31.4388839,,0.0
145,104.7261884,31.4392959,,0.0
146,104.7263037,31.4393645,,0.0
147,104.7265397,31.4393851,,0.0
148,104.7265638,31.4394423,,0.0
149,104.7265263,31.4403417,,0.0
150,104.7266068,31.4405614,,0.0
151,104.7267543,31.4407215,,0.0
152,104.7270064,31.4408703,,0.0
153,104.7272693,31.4410007,,0.0
154,104.7273712,31.4410812,,0.0
155,104.7273954,31.4411838,,0.0
156,104.7272559,31.4416255,,0.0
157,104.7272023,31.4420122,,0.0
158,104.7270064,31.4421976,,0.0
159,104.7269528,31.4424676,,0.0
160,104.7269555,31.4426873,,0.0
161,104.7268428,31.4429413,,0.0
162,104.7268642,31.4430511,,0.0
163,104.7271218,31.4435431,,0.0
164,104.7271862,31.443669,,0.0
165,104.7270975,31.4437811,,0.0
166,104.7477507,31.4181941,,0.0
167,104.7477292,31.4179972,,0.0
168,104.7477769,31.4177935,,0.0
169,104.747917,31.4174891,,0.0
170,104.7480292,31.4171709,,0.0
171,104.7480619,31.4168802,,0.0
172,104.7481364,31.4166811,,0.0
173,104.7482067,31.4164133,,0.0
174,104.7481417,31.4161042,,0.0
175,104.7481102,31.4159463,,0.0
176,104.7479868,31.4158227,,0.0
177,104.7476697,31.4156007,,0.0
178,104.7467959,31.4150627,,0.0
179,104.7467315,31.4149849,,0.0
180,104.7467362,31.4148911,,0.0
181,104.7469031,31.4145408,,0.0
182,104.746908,31.414447,,0.0
183,104.7471714,31.4143714,,0.0
184,104.7657597,31.4765446,,0.0
185,104.7654318,31.4760824,,0.0
186,104.7651309,31.4759715,,0.0
187,104.764826,31.4759646,,0.0
188,104.7640211,31.4760582,,0.0
189,104.7635535,31.4761691,,0.0
190,104.7628634,31.4762151,,0.0
191,104.7629636,31.4763476,,0.0
192,104.7632993,31.4765826,,0.0
193,104.7634096,31.4767664,,0.0
194,104.760545,31.4553741,,0.0
195,104.6598435,31.5128737,376.0,6.0
196,104.6597684,31.5125974,,0.0
197,104.6599679,31.512484,,0.0
198,104.6602597,31.5126344,,0.0
199,104.6288472,31.455662,,0.0
200,104.6284572,31.4552817,,0.0
201,104.6283499,31.4547417,,0.0
202,104.6282104,31.4545953,,0.0
203,104.6600538,31.5129244,,0.0
204,104.6677697,31.4338872,,0.0
205,104.6690232,31.4334233,,0.0
206,104.6706368,31.4326553,,0.0
207,104.6710402,31.4318305,,0.0
208,104.6730144,31.4314643,,0.0
209,104.6750527,31.4316108,,0.0
210,104.6768596,31.4311173,,0.0
211,104.6773917,31.4312812,,0.0
212,104.6790225,31.4306221,,0.0
213,104.7494565,31.4241772,,0.0
214,104.7485169,31.4235558,,0.0
215,104.748448,31.4234723,,0.0
216,104.7484472,31.4233956,,0.0
217,104.7494136,31.4223416,,0.0
218,104.7494448,31.4222695,,0.0
219,104.749402,31.4221962,,0.0
220,104.748448,31.4215038,,0.0
221,104.7483881,31.4214272,,0.0
222,104.7484043,31.421331,,0.0
223,104.7498105,31.4197872,,0.0
224,104.7498266,31.4197048,,0.0
225,104.7497883,31.4196189,,0.0
226,104.7481637,31.4185374,,0.0
227,104.7480456,31.4185054,,0.0
228,104.7479429,31.4185523,,0.0
229,104.7444032,31.4224697,,0.0
230,104.7444193,31.422575,,0.0
231,104.7444944,31.4226345,,0.0
232,104.7445159,31.4227673,,0.0
233,104.728132,31.440876,,0.0
234,104.7281386,31.4409616,,0.0
235,104.7281867,31.4410165,,0.0
236,104.728498,31.4412317,,0.0
237,104.7285409,31.4413278,,0.0
238,104.728498,31.4414285,,0.0
239,104.7271193,31.4429434,,0.0
240,104.7270818,31.4430395,,0.0
241,104.727129,31.4431232,,0.0
242,104.7279723,31.4437031,,0.0
243,104.7280742,31.443726,,0.0
244,104.7281386,31.4437168,,0.0
245,104.7295698,31.4421484,,0.0
246,104.7296395,31.442098,,0.0
247,104.7297424,31.4420967,,0.0
248,104.7298122,31.4421333,,0.0
249,104.7307725,31.4427694,,0.0
250,104.7308744,31.4427649,,0.0
251,104.7309592,31.4427296,,0.0
252,104.7374672,31.4355242,,0.0
253,104.7375466,31.4354752,,0.0
254,104.7376379,31.435489,,0.0
255,104.7494052,31.4491253,,0.0
256,104.7497034,31.4491631,,0.0
257,104.7505939,31.4491402,,0.0
258,104.7449048,31.4294912,,0.0
259,104.7423078,31.4323758,,0.0
260,104.7421851,31.4324349,,0.0
261,104.7420966,31.4324257,,0.0
262,104.7416352,31.4321213,,0.0
263,104.7415495,31.4321122,,0.0
264,104.7414882,31.4321245,,0.0
265,104.7414197,31.4321614,,0.0
266,104.7600397,31.4552442,,0.0
267,104.726323,31.4448442,,0.0
268,104.7259233,31.445085,,0.0
269,104.7257595,31.445298,,0.0
270,104.7256227,31.445676,,0.0
271,104.7251172,31.4445319,,0.0
272,104.725231,31.4445188,,0.0
273,104.7254375,31.4446906,,0.0
274,104.7257042,31.4448215,,0.0
275,104.7259698,31.4448582,,0.0
276,104.7357017,31.4648708,,0.0
277,104.735824,31.4650555,,0.0
278,104.7350942,31.4650613,,0.0
279,104.7399469,31.5095325,,0.0
280,104.7407701,31.5101667,,0.0
281,104.7406872,31.5104493,,0.0
282,104.7404387,31.5105376,,0.0
283,104.763666,31.4638972,533.0,0.0
284,104.76394,31.4639589,,0.0
285,104.7643101,31.4643021,,0.0
286,104.7643959,31.4643456,,0.0
287,104.7645032,31.4643776,,0.0
288,104.7646052,31.4643776,,0.0
289,104.7650718,31.4642175,,0.0
290,104.7353478,31.4658014,,0.0
291,104.7634533,31.4651253,,0.0
292,104.763584,31.4649593,,0.0
293,104.7638897,31.4647602,,0.0
294,104.7639435,31.4646962,,0.0
295,104.7639971,31.4645795,,0.0
296,104.7639917,31.4644628,,0.0
297,104.76393,31.4643393,,0.0
298,104.763686,31.4641288,,0.0
299,104.6806837,31.4540313,,0.0
300,104.6807976,31.4538765,,0.0
301,104.7650686,31.4653169,,0.0
302,104.7651071,31.4653895,,0.0
303,104.7660353,31.4669726,,0.0
304,104.7634636,31.463862,,0.0
305,104.7632375,31.4638143,,0.0
306,104.7625937,31.4634116,,0.0
307,104.7624435,31.4633521,,0.0
308,104.7621356,31.4634424,,0.0
309,104.7618057,31.4636827,,0.0
310,104.7376809,31.461737,,0.0
311,104.7365984,31.4616026,,0.0
312,104.7364954,31.4615867,451.0,0.0
313,104.7363728,31.4615647,,0.0
314,104.7362845,31.4615424,,0.0
315,104.7360177,31.4654635,,0.0
316,104.735733,31.4656691,,0.0
317,104.7659769,31.4672588,,0.0
318,104.7657608,31.4670742,,0.0
319,104.6811509,31.4513494,,0.0
320,104.6811617,31.453882,,0.0
321,104.7631785,31.462358,,0.0
322,104.7629692,31.4625925,,0.0
323,104.7627599,31.4628305,786.0,2.0
324,104.7627064,31.4629678,,0.0
325,104.7627599,31.4631188,,0.0
326,104.7630068,31.4633064,,0.0
327,104.7346441,31.4611976,,0.0
328,104.736319,31.4614291,,0.0
329,104.7364009,31.4614473,,0.0
330,104.736528,31.4614647,,0.0
331,104.7366217,31.46149,,0.0
332,104.7633877,31.4635672,,0.0
333,104.7294021,31.4715742,,0.0
334,104.7292538,31.4709906,,0.0
335,104.7290879,31.4698557,,0.0
336,104.7041551,31.4860827,,0.0
337,104.7043097,31.4861628,,0.0
338,104.7043928,31.4861834,,0.0
339,104.7044733,31.4861857,,0.0
340,104.7046021,31.4861377,,0.0
341,104.7196857,31.4083399,,0.0
342,104.7196421,31.4079288,,0.0
343,104.7197268,31.4078287,,0.0
344,104.7200459,31.407762,,0.0
345,104.7202349,31.4078343,,0.0
346,104.7177516,31.4034528,,0.0
347,104.7182482,31.4038483,,0.0
348,104.7194077,31.4051436,,0.0
349,104.7199894,31.4066421,,0.0
350,104.7200838,31.4069475,,0.0
351,104.7202206,31.407362,,0.0
352,104.720278,31.4075453,,0.0
353,104.7203808,31.408047,,0.0
354,104.7207169,31.410825,,0.0
355,104.7042227,31.4867019,,0.0
356,104.7043338,31.4864327,,0.0
357,104.7043499,31.4863413,,0.0
358,104.7043097,31.4862543,,0.0
359,104.7109302,31.481195,,0.0
360,104.7048791,31.4860641,,0.0
361,104.7048408,31.4862269,,0.0
362,104.704822,31.4863367,,0.0
363,104.7048274,31.4864716,,0.0
364,104.7048622,31.4865563,,0.0
365,104.7201306,31.4102918,,0.0
366,104.7198506,31.4089683,,0.0
367,104.7194897,31.4078233,,0.0
368,104.7193409,31.4074013,,0.0
369,104.7191032,31.4067486,,0.0
370,104.7180073,31.4041874,,0.0
371,104.7290184,31.4696303,,0.0
372,104.7290062,31.4695871,,0.0
373,104.7285028,31.4683962,,0.0
374,104.7282164,31.4678398,,0.0
375,104.7204608,31.4110892,,0.0
376,104.7202739,31.4109695,,0.0
377,104.7049383,31.4866532,,0.0
378,104.7047603,31.4866432,,0.0
379,104.7045805,31.4866592,,0.0
380,104.7044679,31.4866844,,0.0
381,104.7199353,31.4068725,,0.0
382,104.7198701,31.4069504,,0.0
383,104.7194858,31.4070226,,0.0
384,104.7193035,31.4069448,,0.0
385,104.6970248,31.4647599,706.0,4.0
386,104.6970263,31.464841,,0.0
387,104.6970298,31.4650178,,0.0
388,104.7424112,31.4473695,,0.0
389,104.7441017,31.446976,,0.0
390,104.7446459,31.4467926,,0.0
391,104.7452808,31.4464047,,0.0
392,104.7189796,31.4514549,,0.0
393,104.7195308,31.4516443,,0.0
394,104.7203435,31.4520218,,0.0
395,104.7211178,31.4525415,,0.0
396,104.7224735,31.4536501,,0.0
397,104.7282371,31.467507,,0.0
398,104.7284438,31.4677582,,0.0
399,104.7286986,31.4683187,508.0,0.0
400,104.729306,31.4695736,507.0,0.0
401,104.7293196,31.4696102,,0.0
402,104.7293767,31.469833,,0.0
403,104.7295387,31.471086,,0.0
404,104.7443981,31.4483293,,0.0
405,104.744451,31.4477458,,0.0
406,104.7444242,31.4476359,,0.0
407,104.7443704,31.4475398,,0.0
408,104.7442445,31.4474094,,0.0
409,104.7440835,31.4473316,,0.0
410,104.7438931,31.4473064,,0.0
411,104.7435632,31.4473179,,0.0
412,104.7303989,31.484745,,0.0
413,104.7304049,31.4850215,,0.0
414,104.7304474,31.485299,,0.0
415,104.7305818,31.4857122,,0.0
416,104.7308261,31.4861171,,0.0
417,104.7309811,31.4863123,,0.0
418,104.7311479,31.4864945,,0.0
419,104.7252373,31.4565656,,0.0
420,104.7254402,31.4565811,321.0,0.0
421,104.7255139,31.4565822,,0.0
422,104.7259538,31.4565639,,0.0
423,104.7265117,31.456445,,0.0
424,104.727048,31.4562802,,0.0
425,104.7279708,31.456024,,0.0
426,104.7288797,31.4558793,,0.0
427,104.7293585,31.455857,,0.0
428,104.7294046,31.4558557,,0.0
429,104.7227119,31.4542924,,0.0
430,104.7208434,31.4527237,,0.0
431,104.7201338,31.4521852,,0.0
432,104.719416,31.451861,,0.0
433,104.7534997,31.4450715,,0.0
434,104.753311,31.4450968,,0.0
435,104.7531651,31.4451503,,0.0
436,104.7530847,31.4452372,,0.0
437,104.7530472,31.4453608,,0.0
438,104.7530739,31.4454569,,0.0
439,104.7458338,31.4460157,,0.0
440,104.7462673,31.4458772,,0.0
441,104.7464943,31.4459163,,0.0
442,104.7465844,31.4460305,,0.0
443,104.6792679,31.4974146,,0.0
444,104.6799799,31.4969299,,0.0
445,104.6800979,31.4967378,,0.0
446,104.6801623,31.4964817,,0.0
447,104.6801516,31.4961798,,0.0
448,104.6799477,31.4952924,,0.0
449,104.6507559,31.4630326,,0.0
450,104.6511474,31.4630327,,0.0
451,104.6515176,31.4630007,,0.0
452,104.6518261,31.4628474,,0.0
453,104.6520513,31.462495,,0.0
454,104.6522579,31.4621359,,0.0
455,104.7492495,31.4701492,,0.0
456,104.7488507,31.4700581,,0.0
457,104.7485728,31.4699857,,0.0
458,104.7482944,31.4699232,,0.0
459,104.7481611,31.4699777,,0.0
460,104.7480392,31.4700724,,0.0
461,104.7143398,31.412206,,0.0
462,104.7144861,31.4119631,,0.0
463,104.7149361,31.4114375,,0.0
464,104.7180118,31.4084448,,0.0
465,104.7187396,31.4078206,,0.0
466,104.7205962,31.4066934,,0.0
467,104.7235627,31.4053061,,0.0
468,104.6851193,31.4967744,,0.0
469,104.6846078,31.4969524,,0.0
470,104.684007,31.497117,,0.0
471,104.683492,31.4972634,,0.0
472,104.6831058,31.4974464,,0.0
473,104.6828054,31.4976293,,0.0
474,104.6825908,31.4979221,,0.0
475,104.6823762,31.4981965,,0.0
476,104.6822474,31.4985075,,0.0
477,104.6821187,31.4988735,,0.0
478,104.6821187,31.4992028,,0.0
479,104.6822046,31.4995504,,0.0
480,104.6823762,31.4998614,,0.0
481,104.7298779,31.4867095,,0.0
482,104.7297801,31.4867368,,0.0
483,104.7297129,31.4867736,,0.0
484,104.7285595,31.4862008,,0.0
485,104.7285418,31.4857951,,0.0
486,104.7284576,31.4856208,,0.0
487,104.7283355,31.4855187,,0.0
488,104.7282,31.4854652,,0.0
489,104.7280448,31.4854642,,0.0
490,104.7279507,31.4854881,,0.0
491,104.7278568,31.485527,,0.0
492,104.727779,31.485607,,0.0
493,104.7277401,31.4856871,,0.0
494,104.72772,31.4857649,,0.0
495,104.7277147,31.4858358,,0.0
496,104.7277281,31.4859135,,0.0
497,104.7277715,31.4859926,,0.0
498,104.7278783,31.4861011,,0.0
499,104.728022,31.4861737,,0.0
500,104.7474797,31.4696294,,0.0
501,104.7477309,31.4695162,,0.0
502,104.6518085,31.4652629,,0.0
503,104.6516302,31.4647486,,0.0
504,104.6514532,31.4645107,,0.0
505,104.651067,31.4642636,,0.0
506,104.6509096,31.4641427,,0.0
507,104.6508417,31.4639707,,0.0
508,104.6507557,31.4636504,,0.0
509,104.6506968,31.4632981,,0.0
510,104.6504152,31.4631037,,0.0
511,104.6983929,31.4948969,,0.0
512,104.6985537,31.4947421,,0.0
513,104.6987227,31.4945706,,0.0
514,104.7283367,31.4863762,,0.0
515,104.7276804,31.4863999,,0.0
516,104.7275054,31.4864922,,0.0
517,104.7274178,31.4866463,,0.0
518,104.7274223,31.4867736,,0.0
519,104.7274603,31.4868922,,0.0
520,104.7275698,31.4869908,,0.0
521,104.7277179,31.4870482,,0.0
522,104.7278943,31.4870389,,0.0
523,104.7280475,31.4869767,,0.0
524,104.6804151,31.4983636,,0.0
525,104.6803232,31.4982747,,0.0
526,104.6800979,31.4980277,,0.0
527,104.6800236,31.4978891,,0.0
528,104.6800014,31.4977533,,0.0
529,104.6800228,31.4974971,,0.0
530,104.6801069,31.4973494,,0.0
531,104.6675762,31.442376,,0.0
532,104.6677405,31.4422477,,0.0
533,104.6697501,31.4413751,,0.0
534,104.6702458,31.4412088,,0.0
535,104.6715601,31.4406687,,0.0
536,104.6728353,31.440201,720.0,5.0
537,104.6740062,31.4397717,,0.0
538,104.6757116,31.4390998,,0.0
539,104.6785061,31.4978243,,0.0
540,104.6519518,31.4643229,,0.0
541,104.6520379,31.4647257,,0.0
542,104.6521666,31.4648996,,0.0
543,104.6523652,31.4649865,,0.0
544,104.652569,31.464982,,0.0
545,104.652746,31.4649225,,0.0
546,104.6528641,31.4647898,,0.0
547,104.6529122,31.4646434,,0.0
548,104.6528694,31.4644466,,0.0
549,104.729672,31.486832,,0.0
550,104.7296291,31.4869245,,0.0
551,104.7296405,31.4870263,,0.0
552,104.7296934,31.4871258,,0.0
553,104.7297504,31.4871921,,0.0
554,104.7298383,31.4872402,,0.0
555,104.7299436,31.4872619,,0.0
556,104.7304085,31.4871934,,0.0
557,104.7302409,31.4872914,,0.0
558,104.7300057,31.4873164,,0.0
559,104.7297085,31.4874074,,0.0
560,104.7478722,31.4700434,,0.0
561,104.7477607,31.4698247,,0.0
562,104.6522934,31.4701786,,0.0
563,104.6524235,31.4706991,,0.0
564,104.6524439,31.4710058,,0.0
565,104.6526612,31.4724631,,0.0
566,104.6528511,31.4734843,739.0,2.0
567,104.6531011,31.4746065,,0.0
568,104.6535864,31.476908,,0.0
569,104.6892706,31.4353089,,0.0
570,104.6883561,31.4355746,,0.0
571,104.6861615,31.4359462,,0.0
572,104.6842303,31.4363948,,0.0
573,104.6821119,31.4370713,,0.0
574,104.6786888,31.4383675,,0.0
575,104.6771278,31.4389945,,0.0
576,104.6761407,31.4393332,,0.0
577,104.6730991,31.4405003,,0.0
578,104.6729801,31.4405488,,0.0
579,104.6724562,31.4407625,,0.0
580,104.6712274,31.4412637,,0.0
581,104.6816953,31.4968103,,0.0
582,104.6822437,31.4967653,,0.0
583,104.6828445,31.4967378,,0.0
584,104.675894,31.4390265,,0.0
585,104.6770263,31.4385679,,0.0
586,104.6817197,31.4367747,,0.0
587,104.6823251,31.4365762,,0.0
588,104.6827556,31.4364351,,0.0
589,104.6854807,31.4356661,,0.0
590,104.68812,31.4352359,,0.0
591,104.6520773,31.4637239,472.0,0.0
592,104.6516088,31.4635635,,0.0
593,104.6513683,31.4635456,,0.0
594,104.6511796,31.4635955,,0.0
595,104.650981,31.4637145,,0.0
596,104.6509006,31.463925,,0.0
597,104.6509677,31.4641126,,0.0
598,104.7190203,31.4080819,,0.0
599,104.7183204,31.4086443,,0.0
600,104.7166348,31.4103073,,0.0
601,104.7165622,31.410379,,0.0
602,104.7153552,31.4115739,,0.0
603,104.765394,31.4880641,,0.0
604,104.7657551,31.4879139,,0.0
605,104.76593,31.4876306,,0.0
606,104.6820506,31.4984485,,0.0
607,104.6819646,31.4988327,,0.0
608,104.6820076,31.4991804,,0.0
609,104.6820613,31.4993725,,0.0
610,104.7277526,31.4880978,,0.0
611,104.7277149,31.4874963,,0.0
612,104.7270712,31.4863983,,0.0
613,104.7266937,31.4862374,,0.0
614,104.7303008,31.4859604,,0.0
615,104.7301474,31.4859741,,0.0
616,104.7300035,31.4860241,,0.0
617,104.7299583,31.4860542,,0.0
618,104.6821024,31.4982516,,0.0
619,104.7479885,31.4693174,,0.0
620,104.7480699,31.4694458,,0.0
621,104.7481625,31.4695544,,0.0
622,104.7482684,31.4696643,,0.0
623,104.7484067,31.469744,,0.0
624,104.7490742,31.4699626,,0.0
625,104.7247739,31.4049681,,0.0
626,104.7239061,31.4055351,,0.0
627,104.6820397,31.4973416,,0.0
628,104.6817823,31.497305,,0.0
629,104.6798374,31.4937386,,0.0
630,104.6808704,31.4961798,,0.0
631,104.6810528,31.4964176,,0.0
632,104.6813532,31.4966006,,0.0
633,104.6816643,31.4966829,,0.0
634,104.6796883,31.4978394,,0.0
635,104.6796151,31.4979179,,0.0
636,104.6795615,31.4980826,,0.0
637,104.6795722,31.4983022,,0.0
638,104.6797117,31.4984851,,0.0
639,104.6799048,31.4985857,,0.0
640,104.6801743,31.4986109,,0.0
641,104.6803876,31.49854,,0.0
642,104.6806022,31.4983753,,0.0
643,104.680688,31.4981558,,0.0
644,104.6806558,31.4977533,,0.0
645,104.6804198,31.4965366,,0.0
646,104.6813277,31.4967104,,0.0
647,104.6817716,31.4969025,,0.0
648,104.6819969,31.4970763,,0.0
649,104.6821579,31.4972959,,0.0
650,104.6822222,31.4976435,,0.0
651,104.6832292,31.5010233,,0.0
652,104.6818306,31.4997979,,0.0
653,104.6806343,31.4989883,,0.0
654,104.6789821,31.4984119,,0.0
655,104.6786597,31.4983533,,0.0
656,104.6783384,31.498357,,0.0
657,104.6778663,31.4984302,,0.0
658,104.6574463,31.4533594,,0.0
659,104.6990806,31.4943458,,0.0
660,104.6991464,31.4945363,,0.0
661,104.6991947,31.4946186,,0.0
662,104.6992618,31.4946849,,0.0
663,104.6993718,31.494733,,0.0
664,104.6994817,31.4947535,,0.0
665,104.6521777,31.4636401,,0.0
666,104.6525744,31.4637328,,0.0
667,104.6528104,31.4637328,,0.0
668,104.6530196,31.4636321,,0.0
669,104.6531403,31.4634835,,0.0
670,104.6531537,31.4632798,,0.0
671,104.6530517,31.4630854,,0.0
672,104.6528238,31.463003,,0.0
673,104.6526038,31.4630007,,0.0
674,104.6524134,31.4630922,,0.0
675,104.652274,31.4631883,,0.0
676,104.6529489,31.4614706,,0.0
677,104.6526227,31.4623143,,0.0
678,104.6526173,31.4625065,,0.0
679,104.6527299,31.4626941,,0.0
680,104.6530679,31.462987,,0.0
681,104.6532019,31.4631654,,0.0
682,104.6532557,31.4633896,,0.0
683,104.6532127,31.4636459,,0.0
684,104.6530786,31.4639753,,0.0
685,104.6530411,31.4642087,,0.0
686,104.7259285,31.4859271,,0.0
687,104.7268904,31.4859374,,0.0
688,104.728866,31.4849341,,0.0
689,104.6804121,31.4956084,,0.0
690,104.6811721,31.4975566,,0.0
691,104.6813639,31.4979637,,0.0
692,104.6815248,31.4981375,,0.0
693,104.6817501,31.4982198,,0.0
694,104.6819325,31.498229,,0.0
695,104.6822437,31.4981009,,0.0
696,104.6823832,31.4978996,,0.0
697,104.6824046,31.4977441,,0.0
698,104.7299209,31.4861175,,0.0
699,104.7298846,31.4862132,,0.0
700,104.7298953,31.4863275,,0.0
701,104.7299893,31.4864464,,0.0
702,104.6535083,31.477471,,0.0
703,104.6532964,31.4769472,,0.0
704,104.6526425,31.4742406,,0.0
705,104.6524589,31.4733426,,0.0
706,104.6522534,31.4721887,,0.0
707,104.6520497,31.4708571,,0.0
708,104.6520354,31.4706982,,0.0
709,104.6520255,31.4705757,,0.0
710,104.6546285,31.5130164,,0.0
711,104.6541834,31.5130246,,0.0
712,104.6540019,31.5126208,,0.0
713,104.653598,31.5120963,,0.0
714,104.7497881,31.460692,154.0,0.0
715,104.7498374,31.462381,,0.0
716,104.7498741,31.4636403,,0.0
717,104.7514449,31.4605948,152.0,1.0
718,104.7515331,31.461773,,0.0
719,104.7515726,31.4622997,,0.0
720,104.7516478,31.4630432,,0.0
721,104.7301762,31.4993116,489.0,0.0
722,104.7311627,31.4995957,518.0,0.0
723,104.7328493,31.5001554,,0.0
724,104.7329482,31.5001846,23.0,2.0
725,104.7383572,31.4784673,,0.0
726,104.7412054,31.4783445,,0.0
727,104.7414743,31.478582,,0.0
728,104.7427226,31.4785738,,0.0
729,104.7432218,31.4788932,347.0,1.0
730,104.7427801,31.4796548,,0.0
731,104.7534585,31.4323937,,0.0
732,104.7518679,31.4321351,,0.0
733,104.7516399,31.4322907,,0.0
734,104.7517741,31.4317895,,0.0
735,104.7518008,31.4316224,,0.0
