104.7201853,31.4105506,104.7201306,31.4102918
104.68057570000001,31.4985226,104.6804151,31.4983636
104.6821686,31.4980094,104.6821024,31.4982516
104.7620632,31.5798925,104.7623475,31.5800845
104.4758953,31.307053,104.4757925,31.3073368
104.76048590000001,31.5847869,104.76009980000001,31.5847503
104.4759862,31.3052827,104.4758004,31.305634
104.7598047,31.5870809,104.7602385,31.5871389
104.77093050000001,31.5465209,104.7713918,31.5464249
104.7636564,31.577283,104.7640587,31.5774064
104.767964,31.568028,104.76757240000001,31.5679138
104.7983213,31.498639,104.798226,31.4982239
104.76869360000001,31.5655187,104.7684039,31.5653588
104.7358792,31.5716573,104.7346039,31.5724109
104.7590859,31.5906508,104.7593693,31.5907168
104.7429762,31.3950146,104.7426705,31.3945668
104.7649384,31.5740153,104.7646113,31.5739468
104.7699917,31.543211,104.7706087,31.543115
104.6974504,31.4327844,104.6981076,31.4332358
104.76626880000001,31.5704001,104.7666381,31.5706044
104.7649384,31.5725162,104.76555,31.572731
104.6136215,31.4063616,104.6137099,31.4062128
104.7596492,31.5883284,104.7599702,31.5884549
104.6809478,31.4518639,104.6809602,31.4506604
104.68105540000001,31.4506786,104.6810432,31.4518777
104.5634098,31.5266394,104.5629884,31.526277
104.7366888,31.4615591,104.736256,31.461479
104.7540693,31.445566,104.7545296,31.4460197
104.72177840000001,31.5015688,104.7243953,31.4965953
104.7480214,31.4710509,104.7497274,31.4687935
104.7497274,31.4687935,104.750295,31.4680425
104.750295,31.4680425,104.7503492,31.4679708
104.7503492,31.4679708,104.7508556,31.4674597
104.7508556,31.4674597,104.7515896,31.466719
104.7515896,31.466719,104.7520063,31.4664091
104.7520063,31.4664091,104.7540192,31.4649117
104.7540192,31.4649117,104.7555534,31.4635977
104.7555534,31.4635977,104.7565332,31.4625749
104.7565332,31.4625749,104.7572578,31.4618025
104.7572578,31.4618025,104.7579697,31.4610985
104.7579697,31.4610985,104.7581371,31.4609566
104.7581371,31.4609566,104.7588392,31.4603615
104.7275303,31.4696891,104.7281699,31.4696407
104.7281637,31.4696957,104.727529,31.4697553
104.7194035,31.4517336,104.71774310000001,31.4510711
104.7194399,31.4516755,104.7177771,31.4510119
104.7205394,31.407053,104.7189452,31.4080162
104.7188065,31.407931,104.7204563,31.4069279
104.7547274,31.487451,104.7588626,31.4876423
104.7582419,31.4881105,104.7547368,31.4879473
104.7747653,31.5308421,104.7775272,31.527972
104.7776411,31.5280462,104.774839,31.5309135
104.5646687,31.3514427,104.5651941,31.3514484
104.6006854,31.3913225,104.6011357,31.3912916
104.5827146,31.3687259,104.5829452,31.3685427
104.6003474,31.3908737,104.6006103,31.3907226
104.6010179,31.3917392,104.60144680000001,31.3916762
104.5678765,31.3545029,104.5680909,31.3542246
104.593615,31.3821819,104.5938669,31.3820594
104.5501417,31.3352973,104.5498253,31.3354576
104.564953,31.3511862,104.5644004,31.3511724
104.5715458,31.3579798,104.5717762,31.3576878
104.5699632,31.3559276,104.5695556,31.3561245
104.5703549,31.3568346,104.5706336,31.356625
104.7411089,31.4991241,104.7411411,31.498932
104.7411411,31.498932,104.74120550000001,31.4986072
104.7228435,31.5642574,104.722329,31.5660372
104.722329,31.5660372,104.7215565,31.567061
104.7215565,31.567061,104.7207797,31.5686991
104.7207797,31.5686991,104.7205651,31.5702348
104.7205651,31.5702348,104.7207423,31.5729766
104.7207423,31.5729766,104.7210998,31.5736822
104.7210998,31.5736822,104.7216789,31.5744781
104.787545,31.5052296,104.7888743,31.5027434
104.7888743,31.5027434,104.7898409,31.5023207
104.7898409,31.5023207,104.7913,31.5018999
104.7913,31.5018999,104.79202960000001,31.5012962
104.79202960000001,31.5012962,104.7934673,31.4996679
104.7934673,31.4996679,104.79599810000001,31.4957361
104.79599810000001,31.4957361,104.7966849,31.4939796
104.7966849,31.4939796,104.7965143,31.4924774
104.7965143,31.4924774,104.7957407,31.4898993
104.7957407,31.4898993,104.7947751,31.4875389
104.7947751,31.4875389,104.7943685,31.4853961
104.7943685,31.4853961,104.7947762,31.484591
104.7947762,31.484591,104.7960625,31.4832936
104.7960625,31.4832936,104.7988091,31.4804755
104.7526002,31.6059227,104.7535106,31.604173
104.7535106,31.604173,104.7556571,31.600047
104.7540769,31.6008104,104.7542338,31.6000567
104.7542338,31.6000567,104.7544896,31.5995206
104.7544896,31.5995206,104.7547648,31.599194
104.7547648,31.599194,104.7549113,31.5990535
104.7535106,31.604173,104.75389610000001,31.6026463
104.75389610000001,31.6026463,104.7540769,31.6008104
104.7540769,31.6008104,104.75391,31.5991639
104.75391,31.5991639,104.7534789,31.5976004
104.7534789,31.5976004,104.7528392,31.5966409
104.7528392,31.5966409,104.7523387,31.5959879
104.75576390000001,31.6001081,104.7538513,31.603965
104.7538513,31.603965,104.7528393,31.6059844
104.74219050000001,31.4339042,104.7423084,31.4339659
104.7423084,31.4339659,104.7423219,31.4340049
104.6362273,31.4615758,104.6362345,31.4616676
104.7580907,31.4519546,104.7581336,31.451799
104.7581336,31.451799,104.7582463,31.4514642
104.7665495,31.4532026,104.7667269,31.4529054
104.7667269,31.4529054,104.7669918,31.4529189
104.7669918,31.4529189,104.7671658,31.4526727
104.7671658,31.4526727,104.7667941,31.4522611
104.7667941,31.4522611,104.766798,31.4521296
104.766798,31.4521296,104.7670235,31.4519204
104.7670235,31.4519204,104.7677432,31.4518462
104.7677432,31.4518462,104.7678974,31.4517889
104.7678974,31.4517889,104.7680357,31.4518192
104.7680357,31.4518192,104.7684826,31.4511783
104.74231020000001,31.4340861,104.7423219,31.4340049
104.7423219,31.4340049,104.7421261,31.4340483
104.7421261,31.4340483,104.74203230000001,31.4341033
104.74203230000001,31.4341033,104.7419462,31.4341788
104.7425848,31.4339362,104.7425043,31.4340117
104.7425043,31.4340117,104.7424078,31.4340712
104.7424078,31.4340712,104.74231020000001,31.4340861
104.74231020000001,31.4340861,104.742271,31.4342154
104.742271,31.4342154,104.7422147,31.4343184
104.7422147,31.4343184,104.742091,31.4343664
104.78002410000001,31.3232527,104.7799938,31.3232494
104.7799938,31.3232494,104.7799614,31.3232339
104.7799614,31.3232339,104.7799423,31.3232134
104.7799423,31.3232134,104.7799328,31.3231903
104.7799328,31.3231903,104.77993290000001,31.3231642
104.77993290000001,31.3231642,104.7799438,31.3231394
104.7799438,31.3231394,104.7799615,31.3231181
104.7799615,31.3231181,104.779997,31.3231048
104.779997,31.3231048,104.7800274,31.3231026
104.7800274,31.3231026,104.7800553,31.3231087
104.7800553,31.3231087,104.7800807,31.3231232
104.7800807,31.3231232,104.78009350000001,31.3231364
104.78009350000001,31.3231364,104.7801055,31.3231604
104.7801055,31.3231604,104.7801064,31.3231911
104.7801064,31.3231911,104.7800957,31.3232156
104.7800957,31.3232156,104.7800748,31.3232362
104.7800748,31.3232362,104.780048,31.3232488
104.780048,31.3232488,104.78002410000001,31.3232527
104.6359025,31.4615953,104.6359057,31.4616876
104.78025580000001,31.3229804,104.7802037,31.3230158
104.7802037,31.3230158,104.78015190000001,31.323051
104.78015190000001,31.323051,104.7800807,31.3231232
104.7802726,31.3234062,104.7802209,31.323363
104.7802209,31.323363,104.7800748,31.3232362
104.7434971,31.458201,104.7437409,31.4579265
104.7154453,31.4525444,104.7149366,31.4541833
104.7149366,31.4541833,104.7148296,31.4547193
104.7585983,31.4515716,104.75845750000001,31.4512745
104.76503940000001,31.4556205,104.764606,31.4555078
104.72465990000001,31.458853,104.7247294,31.4587757
104.636653,31.4622142,104.6364729,31.4621746
104.6355794,31.4622093,104.6357249,31.4621964
104.743827,31.4576138,104.7437409,31.4579265
104.636268,31.4624055,104.636274,31.4623213
104.6356022,31.4618389,104.6357267,31.4618395
104.7796986,31.3229869,104.77987,31.3232562
104.77987,31.3232562,104.7800386,31.3235211
104.7800386,31.3235211,104.7802209,31.323363
104.7802209,31.323363,104.7804302,31.323198
104.7804302,31.323198,104.7802037,31.3230158
104.7799423,31.3232134,104.7798998,31.3232343
104.7798998,31.3232343,104.77987,31.3232562
104.77987,31.3232562,104.7798004,31.323286
104.6359129,31.4624323,104.6359164,31.4623145
104.7519648,31.4484283,104.7514855,31.4485748
104.7678104,31.4538095,104.7678024,31.4541367
104.7678024,31.4541367,104.7684668,31.4541636
104.7684668,31.4541636,104.7700011,31.4536138
