KmlID,LONGITUDE,LATITUDE,MYID,SBBMNUM,newKmlID,newLONGITUDE,newLATITUDE
1805.0,104.7085207,31.497108,,0.0,1805.0,104.7085207,31.497108
1806.0,104.7525488,31.4973138,,0.0,1813.0,104.7528334,31.4974321
1807.0,104.6801069,31.4973494,,0.0,1811.0,104.6804798,31.4974226
1808.0,104.680912,31.4973873,,0.0,1811.0,104.6804798,31.4974226
1809.0,104.7647816,31.4973937,,0.0,1816.0,104.764635,31.4975839
1810.0,104.6792679,31.4974146,,0.0,1817.0,104.678887,31.4976195
1811.0,104.6804501,31.4974769,,0.0,1811.0,104.6804798,31.4974226
1812.0,104.7491761,31.4975069,,0.0,1804.0,104.7493794,31.4971902
1813.0,104.753118,31.4975504,,0.0,1813.0,104.7528334,31.4974321
1814.0,104.7372955,31.4975999,272.0,4.0,1814.0,104.737321,31.4976079
1815.0,104.7373465,31.4976158,,0.0,1814.0,104.737321,31.4976079
1816.0,104.7644883,31.4977741,,0.0,1816.0,104.764635,31.4975839
1817.0,104.6785061,31.4978243,,0.0,1817.0,104.678887,31.4976195
1818.0,104.7735466,31.4981568,189.0,2.0,1818.0,104.7735466,31.4981568
1819.0,104.7034406,31.498172,,0.0,1819.0,104.7034406,31.498172
1820.0,104.6775944,31.4981831,378.0,0.0,1825.0,104.6772878,31.4983959
1821.0,104.6170165,31.4983709,,0.0,1821.0,104.6170165,31.4983709
1822.0,104.7401975,31.4984658,,0.0,1826.0,104.7409024,31.4988364
1823.0,104.7401757,31.4985151,,0.0,1826.0,104.7409024,31.4988364
1824.0,104.7412055,31.4986072,167.0,0.0,1826.0,104.7409024,31.4988364
1825.0,104.6769812,31.4986086,,0.0,1825.0,104.6772878,31.4983959
1826.0,104.7411089,31.4991241,699.0,2.0,1826.0,104.7409024,31.4988364
1827.0,104.7697667,31.499165,468.0,4.0,1827.0,104.7697667,31.499165
1828.0,104.7301762,31.4993116,489.0,0.0,1830.0,104.7306694,31.4994536
1829.0,104.7366028,31.4993711,160.0,0.0,1829.0,104.7366028,31.4993711
1830.0,104.7311627,31.4995957,518.0,0.0,1830.0,104.7306694,31.4994536
1831.0,104.6818306,31.4997979,,0.0,1838.0,104.6824673,31.5001042
1832.0,104.7600301,31.499813,,0.0,1832.0,104.7600301,31.499813
1833.0,104.7663798,31.4998572,,0.0,1837.0,104.7667616,31.5000834
1834.0,104.6823762,31.4998614,,0.0,1838.0,104.6824673,31.5001042
1835.0,104.7328493,31.5001554,,0.0,1836.0,104.7328988,31.50017
1836.0,104.7329482,31.5001846,23.0,2.0,1836.0,104.7328988,31.50017
1837.0,104.7671434,31.5003095,,0.0,1837.0,104.7667616,31.5000834
1838.0,104.6828312,31.5003788,,0.0,1838.0,104.6824673,31.5001042
1839.0,104.7461115,31.5004154,,0.0,1840.0,104.7461785,31.5004311
1840.0,104.7462456,31.5004467,,0.0,1840.0,104.7461785,31.5004311
1841.0,104.7406422,31.5006289,166.0,0.0,1841.0,104.7406422,31.5006289
1842.0,104.7477566,31.5008037,,0.0,1846.0,104.7478113,31.5008913
1843.0,104.7478496,31.5008328,,0.0,1846.0,104.7478113,31.5008913
1844.0,104.7477375,31.5008483,,0.0,1846.0,104.7478113,31.5008913
1845.0,104.7478333,31.5008705,388.0,0.0,1846.0,104.7478113,31.5008913
1846.0,104.7478207,31.5009308,,0.0,1846.0,104.7478113,31.5008913
1847.0,104.7449895,31.5009809,,0.0,1847.0,104.7449895,31.5009809
1848.0,104.6832292,31.5010233,,0.0,1855.0,104.6829554,31.501263
1849.0,104.7358871,31.5010482,,0.0,1851.0,104.7358722,31.5010833
1850.0,104.7607624,31.5011064,,0.0,1852.0,104.7604071,31.5011187
1851.0,104.7358572,31.5011183,159.0,0.0,1851.0,104.7358722,31.5010833
1852.0,104.7600519,31.501131,,0.0,1852.0,104.7604071,31.5011187
1853.0,104.7653946,31.5012341,,0.0,1864.0,104.7663358,31.5020406
1854.0,104.7663287,31.5014287,,0.0,1864.0,104.7663358,31.5020406
1855.0,104.6826816,31.5015027,,0.0,1855.0,104.6829554,31.501263
1856.0,104.6994275,31.5015437,,0.0,1856.0,104.6994275,31.5015437
1857.0,104.7667479,31.5016669,,0.0,1864.0,104.7663358,31.5020406
1858.0,104.7660267,31.501845,,0.0,1864.0,104.7663358,31.5020406
1859.0,104.6687371,31.5020386,,0.0,1865.0,104.6687649,31.5021832
1860.0,104.6801683,31.5020595,,0.0,1860.0,104.6801683,31.5020595
1861.0,104.7664572,31.502073,,0.0,1864.0,104.7663358,31.5020406
1862.0,104.6686469,31.5020732,,0.0,1865.0,104.6687649,31.5021832
1863.0,104.6688519,31.5021945,284.0,0.0,1865.0,104.6687649,31.5021832
1864.0,104.7663601,31.5022086,,0.0,1864.0,104.7663358,31.5020406
1865.0,104.6687577,31.5022412,,0.0,1865.0,104.6687649,31.5021832
1866.0,104.6779724,31.5024085,,0.0,1867.0,104.6775486,31.5024832
1867.0,104.6771248,31.5025579,,0.0,1867.0,104.6775486,31.5024832
1868.0,104.7272047,31.5026291,,0.0,1869.0,104.7272474,31.5026375
1869.0,104.7272901,31.502646,403.0,0.0,1869.0,104.7272474,31.5026375
1870.0,104.7668387,31.5030079,,0.0,1870.0,104.7668387,31.5030079
1871.0,104.7474149,31.5033147,,0.0,1872.0,104.7473756,31.5033404
1872.0,104.7473364,31.5033662,,0.0,1872.0,104.7473756,31.5033404
1873.0,104.6778554,31.5033681,,0.0,1873.0,104.6778554,31.5033681
1874.0,104.7306413,31.5035689,,0.0,1875.0,104.7306957,31.5035874
1875.0,104.7307502,31.5036059,24.0,1.0,1875.0,104.7306957,31.5035874
1876.0,104.7565042,31.5037366,,0.0,1876.0,104.7565042,31.5037366
1877.0,104.7691397,31.5039283,,0.0,1877.0,104.7691397,31.5039283
1878.0,104.765078,31.5040117,,0.0,1878.0,104.765078,31.5040117
1879.0,104.74323,31.5042374,,0.0,1879.0,104.74323,31.5042374
1880.0,104.6562333,31.5043336,,0.0,1880.0,104.6562333,31.5043336
1881.0,104.672072,31.5044579,,0.0,1881.0,104.672072,31.5044579
1882.0,104.7677423,31.5045165,,0.0,1882.0,104.7677423,31.5045165
1883.0,104.7451277,31.5049121,,0.0,1883.0,104.7451277,31.5049121
1884.0,104.6651525,31.5049169,,0.0,1888.0,104.6651728,31.5050802
1885.0,104.6653102,31.5049669,,0.0,1888.0,104.6651728,31.5050802
1886.0,104.7331534,31.5050426,158.0,0.0,1886.0,104.7331534,31.5050426
1887.0,104.6650575,31.5051011,,0.0,1888.0,104.6651728,31.5050802
1888.0,104.6652012,31.505139,197.0,0.0,1888.0,104.6651728,31.5050802
1889.0,104.7641934,31.5052561,,0.0,1889.0,104.7641934,31.5052561
1890.0,104.60653,31.5057842,,0.0,1890.0,104.60653,31.5057842
1891.0,104.6735438,31.505841,,0.0,1891.0,104.6735438,31.505841
1892.0,104.7685581,31.5058786,,0.0,1895.0,104.76816,31.5060579
1893.0,104.7508632,31.5061117,,0.0,1893.0,104.7508632,31.5061117
1894.0,104.772232,31.5061283,278.0,4.0,1894.0,104.772232,31.5061283
1895.0,104.7677618,31.5062372,,0.0,1895.0,104.76816,31.5060579
1896.0,104.725694,31.5064776,652.0,3.0,1896.0,104.725694,31.5064776
1897.0,104.7632378,31.5066,,0.0,1897.0,104.7632378,31.5066
1898.0,104.7358274,31.5067912,721.0,4.0,1898.0,104.7358274,31.5067912
1899.0,104.6533149,31.5068034,,0.0,1899.0,104.6533149,31.5068034
1900.0,104.6542914,31.5071784,,0.0,1900.0,104.6542914,31.5071784
1901.0,104.7654604,31.5072737,,0.0,1901.0,104.7654604,31.5072737
1902.0,104.76945,31.5073677,,0.0,1902.0,104.76945,31.5073677
1903.0,104.7612924,31.5074361,,0.0,1903.0,104.7612924,31.5074361
1904.0,104.7507752,31.5076427,,0.0,1904.0,104.7507752,31.5076427
1905.0,104.7468191,31.5077678,,0.0,1905.0,104.7468191,31.5077678
1906.0,104.7640399,31.5078811,,0.0,1906.0,104.7640399,31.5078811
1907.0,104.7736905,31.5084889,,0.0,1907.0,104.7736905,31.5084889
1908.0,104.6560341,31.5085632,,0.0,1911.0,104.6561184,31.5086326
1909.0,104.7623132,31.5086551,,0.0,1909.0,104.7623132,31.5086551
1910.0,104.7663426,31.5086781,,0.0,1910.0,104.7663426,31.5086781
1911.0,104.6562027,31.5087019,,0.0,1911.0,104.6561184,31.5086326
1912.0,104.7649334,31.5093079,,0.0,1912.0,104.7649334,31.5093079
1913.0,104.7399469,31.5095325,,0.0,1917.0,104.7398166,31.509776
1914.0,104.7709505,31.5096664,,0.0,1914.0,104.7709505,31.5096664
1915.0,104.7669675,31.5096854,,0.0,1915.0,104.7669675,31.5096854
1916.0,104.7634091,31.5099622,,0.0,1916.0,104.7634091,31.5099622
1917.0,104.7396862,31.5100196,,0.0,1917.0,104.7398166,31.509776
1918.0,104.7507482,31.5101945,,0.0,1918.0,104.7507482,31.5101945
1919.0,104.7655497,31.5102924,,0.0,1919.0,104.7655497,31.5102924
1920.0,104.7231935,31.5103335,,0.0,1920.0,104.7231935,31.5103335
1921.0,104.7695042,31.5103497,,0.0,1921.0,104.7695042,31.5103497
1922.0,104.7406872,31.5104493,,0.0,1922.0,104.7406872,31.5104493
1923.0,104.6494498,31.5105687,,0.0,1927.0,104.6495159,31.5106266
1924.0,104.7427003,31.5106633,,0.0,1924.0,104.7427003,31.5106633
1925.0,104.745699,31.5106679,,0.0,1925.0,104.745699,31.5106679
1926.0,104.7496476,31.5106779,,0.0,1926.0,104.7496476,31.5106779
1927.0,104.6495819,31.5106845,,0.0,1927.0,104.6495159,31.5106266
1928.0,104.6594513,31.5107425,,0.0,1928.0,104.6594513,31.5107425
1929.0,104.7641998,31.5108622,,0.0,1929.0,104.7641998,31.5108622
1930.0,104.7677863,31.5110834,,0.0,1930.0,104.7677863,31.5110834
1931.0,104.7414919,31.5111709,,0.0,1931.0,104.7414919,31.5111709
1932.0,104.7719336,31.5112014,,0.0,1932.0,104.7719336,31.5112014
1933.0,104.6775019,31.5116644,629.0,4.0,1933.0,104.6775019,31.5116644
1934.0,104.7664328,31.5117028,,0.0,1938.0,104.7664513,31.511911
1935.0,104.6533574,31.5117414,,0.0,1935.0,104.6533574,31.5117414
1936.0,104.7468536,31.5119049,,0.0,1936.0,104.7468536,31.5119049
1937.0,104.7213825,31.5119552,,0.0,1937.0,104.7213825,31.5119552
1938.0,104.7664697,31.5121192,,0.0,1938.0,104.7664513,31.511911
1939.0,104.7654093,31.5121693,,0.0,1941.0,104.7652125,31.512259
1940.0,104.6511408,31.5123457,,0.0,1943.0,104.6512153,31.5124415
1941.0,104.7650156,31.5123487,,0.0,1941.0,104.7652125,31.512259
1942.0,104.7727258,31.512489,,0.0,1942.0,104.7727258,31.512489
1943.0,104.6512898,31.5125374,470.0,2.0,1943.0,104.6512153,31.5124415
1944.0,104.7226841,31.5126222,,0.0,1948.0,104.7227387,31.5126406
1945.0,104.7496913,31.5126275,,0.0,1945.0,104.7496913,31.5126275
1946.0,104.6602597,31.5126344,,0.0,1952.0,104.6600788,31.5128526
1947.0,104.6604928,31.5126505,,0.0,1954.0,104.6600788,31.5128526
1948.0,104.7227933,31.5126589,44.0,4.0,1948.0,104.7227387,31.5126406
1949.0,104.6603524,31.5127336,,0.0,1954.0,104.6600788,31.5128526
1950.0,104.7180637,31.5127709,,0.0,1950.0,104.7180637,31.5127709
1951.0,104.6458195,31.5128542,,0.0,1951.0,104.6458195,31.5128542
1952.0,104.6598435,31.5128737,376.0,6.0,1952.0,104.6600788,31.5128526
1953.0,104.72076,31.512909,,0.0,1953.0,104.72076,31.512909
1954.0,104.6600538,31.5129244,,0.0,1952.0,104.6600788,31.5128526
1955.0,104.6546285,31.5130164,,0.0,1955.0,104.6546285,31.5130164
